,sales_date,store,id,product_type,next_sale
682,2022-01-07 04:30:00,Online,183,Bar ,2022-01-07 05:08:00
683,2022-01-07 05:08:00,Online,184,Liquid ,2022-01-07 06:25:00
684,2022-01-07 06:25:00,Online,185,Liquid ,2022-01-07 07:58:00
685,2022-01-07 07:58:00,Online,186,Liquid ,2022-01-07 09:08:00
686,2022-01-07 09:08:00,Online,187,Liquid ,2022-01-07 10:17:00
687,2022-01-07 10:17:00,Online,188,Liquid ,2022-01-07 11:38:00
688,2022-01-07 11:38:00,Online,189,Bar ,2022-01-07 12:00:00
689,2022-01-07 12:00:00,Online,190,Liquid ,2022-01-07 12:27:00
690,2022-01-07 12:27:00,Online,191,Liquid ,2022-01-07 13:25:00
691,2022-01-07 13:25:00,Online,192,Liquid ,2022-01-07 14:23:00
692,2022-01-07 14:23:00,Online,193,Liquid ,2022-01-07 15:38:00
693,2022-01-07 15:38:00,Online,194,Bar ,2022-01-07 16:47:00
694,2022-01-07 16:47:00,Online,195,Bar ,2022-01-07 18:10:00
695,2022-01-07 18:10:00,Online,196,Liquid ,2022-01-07 19:25:00
696,2022-01-07 19:25:00,Online,197,Bar ,2022-01-07 19:52:00
697,2022-01-07 19:52:00,Online,198,Liquid ,2022-01-07 20:46:00
698,2022-01-07 20:46:00,Online,199,Liquid ,2022-01-07 21:10:00
699,2022-01-07 21:10:00,Online,200,Liquid ,2022-01-07 21:36:00
700,2022-01-07 21:36:00,Online,201,Bar ,2022-01-07 23:15:00
701,2022-01-07 23:15:00,Online,202,Bar ,2022-01-07 23:27:00
702,2022-01-07 23:27:00,Online,203,Liquid ,2022-01-08 00:28:00
703,2022-01-08 00:28:00,Online,204,Bar ,2022-01-08 00:50:00
704,2022-01-08 00:50:00,Online,205,Bar ,2022-01-08 02:04:00
705,2022-01-08 02:04:00,Online,206,Liquid ,2022-01-08 03:39:00
706,2022-01-08 03:39:00,Online,207,Liquid ,2022-01-08 05:09:00
707,2022-01-08 05:09:00,Online,208,Liquid ,2022-01-08 05:22:00
708,2022-01-08 05:22:00,Online,209,Liquid ,2022-01-08 06:19:00
709,2022-01-08 06:19:00,Online,210,Liquid ,2022-01-08 07:55:00
710,2022-01-08 07:55:00,Online,211,Liquid ,2022-01-08 09:19:00
711,2022-01-08 09:19:00,Online,212,Liquid ,2022-01-08 09:42:00
712,2022-01-08 09:42:00,Online,213,Bar ,2022-01-08 10:05:00
713,2022-01-08 10:05:00,Online,214,Liquid ,2022-01-08 10:08:00
714,2022-01-08 10:08:00,Online,215,Liquid ,2022-01-08 10:45:00
715,2022-01-08 10:45:00,Online,216,Bar ,2022-01-08 11:38:00
716,2022-01-08 11:38:00,Online,217,Bar ,2022-01-08 12:06:00
717,2022-01-08 12:06:00,Online,218,Liquid ,2022-01-08 12:35:00
718,2022-01-08 12:35:00,Online,219,Bar ,2022-01-08 13:04:00
719,2022-01-08 13:04:00,Online,220,Bar ,2022-01-08 14:04:00
720,2022-01-08 14:04:00,Online,221,Liquid ,2022-01-08 15:23:00
721,2022-01-08 15:23:00,Online,222,Liquid ,2022-01-08 17:00:00
722,2022-01-08 17:00:00,Online,223,Liquid ,2022-01-08 17:59:00
723,2022-01-08 17:59:00,Online,224,Bar ,2022-01-08 19:08:00
724,2022-01-08 19:08:00,Online,225,Liquid ,2022-01-08 19:52:00
725,2022-01-08 19:52:00,Online,226,Liquid ,2022-01-08 20:02:00
726,2022-01-08 20:02:00,Online,227,Liquid ,2022-01-08 21:26:00
727,2022-01-08 21:26:00,Online,228,Liquid ,2022-01-08 21:27:00
728,2022-01-08 21:27:00,Online,229,Liquid ,2022-01-08 23:05:00
729,2022-01-08 23:05:00,Online,230,Bar ,2022-01-09 00:30:00
730,2022-01-09 00:30:00,Online,231,Bar ,2022-01-09 01:18:00
731,2022-01-09 01:18:00,Online,232,Liquid ,2022-01-09 02:35:00
732,2022-01-09 02:35:00,Online,233,Liquid ,2022-01-09 04:03:00
733,2022-01-09 04:03:00,Online,234,Bar ,2022-01-09 04:11:00
734,2022-01-09 04:11:00,Online,235,Bar ,2022-01-09 04:23:00
735,2022-01-09 04:23:00,Online,236,Liquid ,2022-01-09 05:46:00
736,2022-01-09 05:46:00,Online,237,Liquid ,2022-01-09 06:38:00
737,2022-01-09 06:38:00,Online,238,Liquid ,2022-01-09 07:43:00
738,2022-01-09 07:43:00,Online,239,Bar ,2022-01-09 09:22:00
739,2022-01-09 09:22:00,Online,240,Liquid ,2022-01-09 09:48:00
740,2022-01-09 09:48:00,Online,241,Bar ,2022-01-09 10:22:00
741,2022-01-09 10:22:00,Online,242,Liquid ,2022-01-09 11:49:00
742,2022-01-09 11:49:00,Online,243,Liquid ,2022-01-09 12:35:00
743,2022-01-09 12:35:00,Online,244,Liquid ,2022-01-09 13:29:00
744,2022-01-09 13:29:00,Online,245,Bar ,2022-01-09 14:16:00
745,2022-01-09 14:16:00,Online,246,Liquid ,2022-01-09 14:24:00
746,2022-01-09 14:24:00,Online,247,Liquid ,2022-01-09 14:27:00
747,2022-01-09 14:27:00,Online,248,Liquid ,2022-01-09 15:48:00
748,2022-01-09 15:48:00,Online,249,Bar ,2022-01-09 16:36:00
749,2022-01-09 16:36:00,Online,250,Liquid ,2022-01-09 17:01:00
750,2022-01-09 17:01:00,Online,251,Liquid ,2022-01-09 17:27:00
751,2022-01-09 17:27:00,Online,252,Bar ,2022-01-09 18:11:00
752,2022-01-09 18:11:00,Online,253,Liquid ,2022-01-09 19:04:00
753,2022-01-09 19:04:00,Online,254,Liquid ,2022-01-09 19:43:00
754,2022-01-09 19:43:00,Online,255,Liquid ,2022-01-09 20:49:00
755,2022-01-09 20:49:00,Online,256,Bar ,2022-01-09 21:04:00
756,2022-01-09 21:04:00,Online,257,Liquid ,2022-01-09 21:23:00
757,2022-01-09 21:23:00,Online,258,Liquid ,2022-01-09 21:35:00
758,2022-01-09 21:35:00,Online,259,Liquid ,2022-01-09 21:58:00
759,2022-01-09 21:58:00,Online,260,Liquid ,2022-01-09 23:36:00
760,2022-01-09 23:36:00,Online,261,Liquid ,2022-01-10 01:12:00
761,2022-01-10 01:12:00,Online,262,Liquid ,2022-01-10 02:05:00
762,2022-01-10 02:05:00,Online,263,Liquid ,2022-01-10 03:42:00
763,2022-01-10 03:42:00,Online,264,Liquid ,2022-01-10 05:08:00
764,2022-01-10 05:08:00,Online,265,Bar ,2022-01-10 06:33:00
765,2022-01-10 06:33:00,Online,266,Liquid ,2022-01-10 07:18:00
766,2022-01-10 07:18:00,Online,267,Bar ,2022-01-10 07:20:00
767,2022-01-10 07:20:00,Online,268,Liquid ,2022-01-10 08:48:00
768,2022-01-10 08:48:00,Online,269,Liquid ,2022-01-10 09:18:00
769,2022-01-10 09:18:00,Online,270,Bar ,2022-01-10 10:22:00
770,2022-01-10 10:22:00,Online,271,Liquid ,2022-01-10 11:08:00
771,2022-01-10 11:08:00,Online,272,Liquid ,2022-01-10 12:36:00
772,2022-01-10 12:36:00,Online,273,Liquid ,2022-01-10 13:50:00
773,2022-01-10 13:50:00,Online,274,Liquid ,2022-01-10 14:24:00
774,2022-01-10 14:24:00,Online,275,Bar ,2022-01-10 14:37:00
775,2022-01-10 14:37:00,Online,276,Bar ,2022-01-10 16:11:00
776,2022-01-10 16:11:00,Online,277,Liquid ,2022-01-10 17:26:00
777,2022-01-10 17:26:00,Online,278,Bar ,2022-01-10 18:12:00
778,2022-01-10 18:12:00,Online,279,Bar ,2022-01-10 19:30:00
779,2022-01-10 19:30:00,Online,280,Bar ,2022-01-10 19:47:00
780,2022-01-10 19:47:00,Online,281,Liquid ,2022-01-10 21:09:00
781,2022-01-10 21:09:00,Online,282,Liquid ,2022-01-10 22:45:00
782,2022-01-10 22:45:00,Online,283,Bar ,2022-01-10 23:13:00
783,2022-01-10 23:13:00,Online,284,Bar ,2022-01-10 23:33:00
784,2022-01-10 23:33:00,Online,285,Liquid ,2022-01-11 01:09:00
785,2022-01-11 01:09:00,Online,286,Bar ,2022-01-11 01:24:00
786,2022-01-11 01:24:00,Online,287,Liquid ,2022-01-11 01:48:00
787,2022-01-11 01:48:00,Online,288,Liquid ,2022-01-11 01:56:00
788,2022-01-11 01:56:00,Online,289,Liquid ,2022-01-11 02:34:00
789,2022-01-11 02:34:00,Online,290,Liquid ,2022-01-11 02:45:00
790,2022-01-11 02:45:00,Online,291,Liquid ,2022-01-11 03:30:00
791,2022-01-11 03:30:00,Online,292,Bar ,2022-01-11 04:49:00
792,2022-01-11 04:49:00,Online,293,Bar ,2022-01-11 05:43:00
793,2022-01-11 05:43:00,Online,294,Bar ,2022-01-11 07:15:00
794,2022-01-11 07:15:00,Online,295,Liquid ,2022-01-11 07:51:00
795,2022-01-11 07:51:00,Online,296,Bar ,2022-01-11 09:22:00
796,2022-01-11 09:22:00,Online,297,Bar ,2022-01-11 10:14:00
797,2022-01-11 10:14:00,Online,298,Bar ,2022-01-11 11:02:00
798,2022-01-11 11:02:00,Online,299,Liquid ,2022-01-11 11:40:00
799,2022-01-11 11:40:00,Online,300,Liquid ,2022-01-11 12:52:00
800,2022-01-11 12:52:00,Online,301,Liquid ,2022-01-11 14:05:00
801,2022-01-11 14:05:00,Online,302,Liquid ,2022-01-11 15:45:00
802,2022-01-11 15:45:00,Online,303,Bar ,2022-01-11 16:36:00
803,2022-01-11 16:36:00,Online,304,Liquid ,2022-01-11 16:48:00
804,2022-01-11 16:48:00,Online,305,Liquid ,2022-01-11 17:22:00
805,2022-01-11 17:22:00,Online,306,Liquid ,2022-01-11 19:01:00
806,2022-01-11 19:01:00,Online,307,Bar ,2022-01-11 19:29:00
807,2022-01-11 19:29:00,Online,308,Liquid ,2022-01-11 20:02:00
808,2022-01-11 20:02:00,Online,309,Liquid ,2022-01-11 21:13:00
809,2022-01-11 21:13:00,Online,310,Liquid ,2022-01-11 21:32:00
810,2022-01-11 21:32:00,Online,311,Liquid ,2022-01-11 21:55:00
811,2022-01-11 21:55:00,Online,312,Bar ,2022-01-11 21:57:00
812,2022-01-11 21:57:00,Online,313,Bar ,2022-01-11 22:20:00
813,2022-01-11 22:20:00,Online,314,Bar ,2022-01-11 23:34:00
814,2022-01-11 23:34:00,Online,315,Bar ,2022-01-12 01:03:00
815,2022-01-12 01:03:00,Online,316,Bar ,2022-01-12 01:29:00
816,2022-01-12 01:29:00,Online,317,Liquid ,2022-01-12 02:44:00
817,2022-01-12 02:44:00,Online,318,Liquid ,2022-01-12 04:20:00
818,2022-01-12 04:20:00,Online,319,Liquid ,2022-01-12 05:45:00
819,2022-01-12 05:45:00,Online,320,Bar ,2022-01-12 07:04:00
820,2022-01-12 07:04:00,Online,321,Bar ,2022-01-12 08:25:00
821,2022-01-12 08:25:00,Online,322,Liquid ,2022-01-12 09:03:00
822,2022-01-12 09:03:00,Online,323,Bar ,2022-01-12 09:30:00
823,2022-01-12 09:30:00,Online,324,Liquid ,2022-01-12 09:43:00
824,2022-01-12 09:43:00,Online,325,Liquid ,2022-01-12 10:00:00
825,2022-01-12 10:00:00,Online,326,Liquid ,2022-01-12 11:08:00
826,2022-01-12 11:08:00,Online,327,Liquid ,2022-01-12 12:09:00
827,2022-01-12 12:09:00,Online,328,Liquid ,2022-01-12 12:49:00
828,2022-01-12 12:49:00,Online,329,Liquid ,2022-01-12 13:21:00
829,2022-01-12 13:21:00,Online,330,Liquid ,2022-01-12 13:37:00
830,2022-01-12 13:37:00,Online,331,Liquid ,2022-01-12 15:09:00
831,2022-01-12 15:09:00,Online,332,Liquid ,2022-01-12 15:33:00
832,2022-01-12 15:33:00,Online,333,Liquid ,2022-01-12 16:32:00
833,2022-01-12 16:32:00,Online,334,Bar ,2022-01-12 17:38:00
834,2022-01-12 17:38:00,Online,335,Liquid ,2022-01-12 18:02:00
835,2022-01-12 18:02:00,Online,336,Bar ,2022-01-12 18:59:00
836,2022-01-12 18:59:00,Online,337,Liquid ,2022-01-12 19:42:00
837,2022-01-12 19:42:00,Online,338,Liquid ,2022-01-12 20:52:00
838,2022-01-12 20:52:00,Online,339,Liquid ,2022-01-12 20:58:00
839,2022-01-12 20:58:00,Online,340,Liquid ,2022-01-12 21:08:00
840,2022-01-12 21:08:00,Online,341,Liquid ,2022-01-12 21:31:00
841,2022-01-12 21:31:00,Online,342,Liquid ,2022-01-12 23:03:00
842,2022-01-12 23:03:00,Online,343,Liquid ,2022-01-13 00:21:00
843,2022-01-13 00:21:00,Online,344,Liquid ,2022-01-13 01:57:00
844,2022-01-13 01:57:00,Online,345,Liquid ,2022-01-13 03:29:00
845,2022-01-13 03:29:00,Online,346,Bar ,2022-01-13 04:01:00
846,2022-01-13 04:01:00,Online,347,Liquid ,2022-01-13 04:33:00
847,2022-01-13 04:33:00,Online,348,Bar ,2022-01-13 05:12:00
848,2022-01-13 05:12:00,Online,349,Liquid ,2022-01-13 05:16:00
849,2022-01-13 05:16:00,Online,350,Liquid ,2022-01-13 06:55:00
850,2022-01-13 06:55:00,Online,351,Liquid ,2022-01-13 07:03:00
851,2022-01-13 07:03:00,Online,352,Liquid ,2022-01-13 07:14:00
852,2022-01-13 07:14:00,Online,353,Liquid ,2022-01-13 08:19:00
853,2022-01-13 08:19:00,Online,354,Bar ,2022-01-13 09:20:00
854,2022-01-13 09:20:00,Online,355,Bar ,2022-01-13 10:54:00
855,2022-01-13 10:54:00,Online,356,Liquid ,2022-01-13 12:22:00
856,2022-01-13 12:22:00,Online,357,Liquid ,2022-01-13 13:59:00
857,2022-01-13 13:59:00,Online,358,Bar ,2022-01-13 14:09:00
858,2022-01-13 14:09:00,Online,359,Liquid ,2022-01-13 14:38:00
859,2022-01-13 14:38:00,Online,360,Liquid ,2022-01-13 14:39:00
860,2022-01-13 14:39:00,Online,361,Liquid ,2022-01-13 15:48:00
861,2022-01-13 15:48:00,Online,362,Bar ,2022-01-13 16:31:00
862,2022-01-13 16:31:00,Online,363,Bar ,2022-01-13 17:11:00
863,2022-01-13 17:11:00,Online,364,Bar ,2022-01-13 17:46:00
864,2022-01-13 17:46:00,Online,365,Bar ,2022-01-13 18:56:00
865,2022-01-13 18:56:00,Online,366,Bar ,2022-01-13 19:41:00
866,2022-01-13 19:41:00,Online,367,Liquid ,2022-01-13 20:05:00
867,2022-01-13 20:05:00,Online,368,Liquid ,2022-01-13 20:22:00
868,2022-01-13 20:22:00,Online,369,Liquid ,2022-01-13 21:20:00
869,2022-01-13 21:20:00,Online,370,Liquid ,2022-01-13 22:16:00
870,2022-01-13 22:16:00,Online,371,Liquid ,2022-01-13 22:31:00
871,2022-01-13 22:31:00,Online,372,Bar ,2022-01-13 23:09:00
872,2022-01-13 23:09:00,Online,373,Liquid ,2022-01-14 00:12:00
873,2022-01-14 00:12:00,Online,374,Liquid ,2022-01-14 01:21:00
874,2022-01-14 01:21:00,Online,375,Liquid ,2022-01-14 02:13:00
875,2022-01-14 02:13:00,Online,376,Liquid ,2022-01-14 03:09:00
876,2022-01-14 03:09:00,Online,377,Bar ,2022-01-14 03:29:00
877,2022-01-14 03:29:00,Online,378,Liquid ,2022-01-14 04:36:00
878,2022-01-14 04:36:00,Online,379,Liquid ,2022-01-14 05:31:00
879,2022-01-14 05:31:00,Online,380,Liquid ,2022-01-14 06:54:00
880,2022-01-14 06:54:00,Online,381,Liquid ,2022-01-14 08:19:00
881,2022-01-14 08:19:00,Online,382,Bar ,2022-01-14 09:18:00
882,2022-01-14 09:18:00,Online,383,Bar ,2022-01-14 10:31:00
883,2022-01-14 10:31:00,Online,384,Liquid ,2022-01-14 11:57:00
884,2022-01-14 11:57:00,Online,385,Liquid ,2022-01-14 12:55:00
885,2022-01-14 12:55:00,Online,386,Bar ,2022-01-14 13:33:00
886,2022-01-14 13:33:00,Online,387,Liquid ,2022-01-14 14:25:00
887,2022-01-14 14:25:00,Online,388,Bar ,2022-01-14 14:35:00
888,2022-01-14 14:35:00,Online,389,Liquid ,2022-01-14 15:30:00
889,2022-01-14 15:30:00,Online,390,Liquid ,2022-01-14 16:25:00
890,2022-01-14 16:25:00,Online,391,Liquid ,2022-01-14 16:31:00
891,2022-01-14 16:31:00,Online,392,Liquid ,2022-01-14 18:04:00
892,2022-01-14 18:04:00,Online,393,Liquid ,2022-01-14 19:01:00
893,2022-01-14 19:01:00,Online,394,Liquid ,2022-01-14 19:56:00
894,2022-01-14 19:56:00,Online,395,Bar ,2022-01-14 20:30:00
895,2022-01-14 20:30:00,Online,396,Bar ,2022-01-14 21:41:00
896,2022-01-14 21:41:00,Online,397,Bar ,2022-01-14 21:42:00
897,2022-01-14 21:42:00,Online,398,Bar ,2022-01-14 22:29:00
898,2022-01-14 22:29:00,Online,399,Liquid ,2022-01-14 23:08:00
899,2022-01-14 23:08:00,Online,400,Bar ,2022-01-14 23:41:00
900,2022-01-14 23:41:00,Online,401,Bar ,2022-01-15 00:23:00
901,2022-01-15 00:23:00,Online,402,Liquid ,2022-01-15 00:36:00
902,2022-01-15 00:36:00,Online,403,Liquid ,2022-01-15 01:41:00
903,2022-01-15 01:41:00,Online,404,Bar ,2022-01-15 02:48:00
904,2022-01-15 02:48:00,Online,405,Liquid ,2022-01-15 02:56:00
905,2022-01-15 02:56:00,Online,406,Bar ,2022-01-15 03:11:00
906,2022-01-15 03:11:00,Online,407,Liquid ,2022-01-15 03:50:00
907,2022-01-15 03:50:00,Online,408,Liquid ,2022-01-15 04:19:00
908,2022-01-15 04:19:00,Online,409,Bar ,2022-01-15 05:17:00
909,2022-01-15 05:17:00,Online,410,Liquid ,2022-01-15 05:20:00
910,2022-01-15 05:20:00,Online,411,Liquid ,2022-01-15 06:18:00
911,2022-01-15 06:18:00,Online,412,Bar ,2022-01-15 07:25:00
912,2022-01-15 07:25:00,Online,413,Liquid ,2022-01-15 08:53:00
913,2022-01-15 08:53:00,Online,414,Liquid ,2022-01-15 09:17:00
914,2022-01-15 09:17:00,Online,415,Liquid ,2022-01-15 09:45:00
915,2022-01-15 09:45:00,Online,416,Liquid ,2022-01-15 10:51:00
916,2022-01-15 10:51:00,Online,417,Liquid ,2022-01-15 11:09:00
917,2022-01-15 11:09:00,Online,418,Liquid ,2022-01-15 11:15:00
918,2022-01-15 11:15:00,Online,419,Liquid ,2022-01-15 12:03:00
919,2022-01-15 12:03:00,Online,420,Bar ,2022-01-15 12:19:00
920,2022-01-15 12:19:00,Online,421,Liquid ,2022-01-15 12:26:00
921,2022-01-15 12:26:00,Online,422,Liquid ,2022-01-15 12:55:00
922,2022-01-15 12:55:00,Online,423,Liquid ,2022-01-15 13:40:00
923,2022-01-15 13:40:00,Online,424,Liquid ,2022-01-15 14:28:00
924,2022-01-15 14:28:00,Online,425,Liquid ,2022-01-15 14:39:00
925,2022-01-15 14:39:00,Online,426,Liquid ,2022-01-15 15:58:00
926,2022-01-15 15:58:00,Online,427,Liquid ,2022-01-15 17:25:00
927,2022-01-15 17:25:00,Online,428,Liquid ,2022-01-15 18:40:00
928,2022-01-15 18:40:00,Online,429,Bar ,2022-01-15 20:16:00
929,2022-01-15 20:16:00,Online,430,Liquid ,2022-01-15 21:19:00
930,2022-01-15 21:19:00,Online,431,Liquid ,2022-01-15 22:56:00
931,2022-01-15 22:56:00,Online,432,Liquid ,2022-01-15 23:31:00
932,2022-01-15 23:31:00,Online,433,Liquid ,2022-01-16 00:37:00
933,2022-01-16 00:37:00,Online,434,Liquid ,2022-01-16 02:04:00
934,2022-01-16 02:04:00,Online,435,Liquid ,2022-01-16 02:43:00
935,2022-01-16 02:43:00,Online,436,Liquid ,2022-01-16 03:41:00
936,2022-01-16 03:41:00,Online,437,Liquid ,2022-01-16 04:12:00
937,2022-01-16 04:12:00,Online,438,Liquid ,2022-01-16 05:44:00
938,2022-01-16 05:44:00,Online,439,Bar ,2022-01-16 06:36:00
939,2022-01-16 06:36:00,Online,440,Liquid ,2022-01-16 07:52:00
940,2022-01-16 07:52:00,Online,441,Bar ,2022-01-16 08:00:00
941,2022-01-16 08:00:00,Online,442,Liquid ,2022-01-16 08:18:00
942,2022-01-16 08:18:00,Online,443,Liquid ,2022-01-16 09:57:00
943,2022-01-16 09:57:00,Online,444,Liquid ,2022-01-16 10:44:00
944,2022-01-16 10:44:00,Online,445,Bar ,2022-01-16 11:34:00
945,2022-01-16 11:34:00,Online,446,Liquid ,2022-01-16 12:46:00
946,2022-01-16 12:46:00,Online,447,Liquid ,2022-01-16 13:46:00
947,2022-01-16 13:46:00,Online,448,Liquid ,2022-01-16 15:17:00
948,2022-01-16 15:17:00,Online,449,Liquid ,2022-01-16 16:16:00
949,2022-01-16 16:16:00,Online,450,Liquid ,2022-01-16 17:47:00
950,2022-01-16 17:47:00,Online,451,Liquid ,2022-01-16 18:47:00
951,2022-01-16 18:47:00,Online,452,Bar ,2022-01-16 19:04:00
952,2022-01-16 19:04:00,Online,453,Bar ,2022-01-16 19:59:00
953,2022-01-16 19:59:00,Online,454,Bar ,2022-01-16 20:44:00
954,2022-01-16 20:44:00,Online,455,Liquid ,2022-01-16 22:12:00
955,2022-01-16 22:12:00,Online,456,Liquid ,2022-01-16 23:41:00
956,2022-01-16 23:41:00,Online,457,Bar ,2022-01-17 00:43:00
957,2022-01-17 00:43:00,Online,458,Liquid ,2022-01-17 01:17:00
958,2022-01-17 01:17:00,Online,459,Liquid ,2022-01-17 02:51:00
959,2022-01-17 02:51:00,Online,460,Bar ,2022-01-17 04:19:00
960,2022-01-17 04:19:00,Online,461,Liquid ,2022-01-17 04:34:00
961,2022-01-17 04:34:00,Online,462,Liquid ,2022-01-17 05:21:00
962,2022-01-17 05:21:00,Online,463,Liquid ,2022-01-17 06:54:00
963,2022-01-17 06:54:00,Online,464,Bar ,2022-01-17 07:01:00
964,2022-01-17 07:01:00,Online,465,Liquid ,2022-01-17 07:36:00
965,2022-01-17 07:36:00,Online,466,Liquid ,2022-01-17 09:06:00
966,2022-01-17 09:06:00,Online,467,Liquid ,2022-01-17 09:39:00
967,2022-01-17 09:39:00,Online,468,Liquid ,2022-01-17 11:08:00
968,2022-01-17 11:08:00,Online,469,Liquid ,2022-01-17 12:00:00
969,2022-01-17 12:00:00,Online,470,Liquid ,2022-01-17 12:19:00
970,2022-01-17 12:19:00,Online,471,Liquid ,2022-01-17 13:50:00
971,2022-01-17 13:50:00,Online,472,Bar ,2022-01-17 14:02:00
972,2022-01-17 14:02:00,Online,473,Liquid ,2022-01-17 15:28:00
973,2022-01-17 15:28:00,Online,474,Bar ,2022-01-17 17:07:00
974,2022-01-17 17:07:00,Online,475,Liquid ,2022-01-17 18:19:00
975,2022-01-17 18:19:00,Online,476,Liquid ,2022-01-17 18:31:00
976,2022-01-17 18:31:00,Online,477,Liquid ,2022-01-17 20:09:00
977,2022-01-17 20:09:00,Online,478,Liquid ,2022-01-17 21:07:00
978,2022-01-17 21:07:00,Online,479,Bar ,2022-01-17 22:39:00
979,2022-01-17 22:39:00,Online,480,Liquid ,2022-01-17 22:49:00
980,2022-01-17 22:49:00,Online,481,Liquid ,2022-01-17 23:33:00
981,2022-01-17 23:33:00,Online,482,Bar ,2022-01-18 00:14:00
982,2022-01-18 00:14:00,Online,483,Bar ,2022-01-18 00:16:00
983,2022-01-18 00:16:00,Online,484,Liquid ,2022-01-18 01:24:00
984,2022-01-18 01:24:00,Online,485,Liquid ,2022-01-18 02:08:00
985,2022-01-18 02:08:00,Online,486,Bar ,2022-01-18 02:35:00
986,2022-01-18 02:35:00,Online,487,Bar ,2022-01-18 04:05:00
987,2022-01-18 04:05:00,Online,488,Liquid ,2022-01-18 04:49:00
988,2022-01-18 04:49:00,Online,489,Liquid ,2022-01-18 06:11:00
989,2022-01-18 06:11:00,Online,490,Bar ,2022-01-18 06:55:00
990,2022-01-18 06:55:00,Online,491,Liquid ,2022-01-18 08:09:00
991,2022-01-18 08:09:00,Online,492,Bar ,2022-01-18 09:48:00
992,2022-01-18 09:48:00,Online,493,Liquid ,2022-01-18 10:04:00
993,2022-01-18 10:04:00,Online,494,Bar ,2022-01-18 10:24:00
994,2022-01-18 10:24:00,Online,495,Bar ,2022-01-18 11:16:00
995,2022-01-18 11:16:00,Online,496,Liquid ,2022-01-18 12:31:00
996,2022-01-18 12:31:00,Online,497,Bar ,2022-01-18 13:17:00
997,2022-01-18 13:17:00,Online,498,Liquid ,2022-01-18 14:53:00
998,2022-01-18 14:53:00,Online,499,Liquid ,2022-01-18 15:32:00
999,2022-01-18 15:32:00,Online,500,Liquid ,2022-01-18 17:02:00
1000,2022-01-18 17:02:00,Online,501,Liquid ,2022-01-18 18:01:00
1001,2022-01-18 18:01:00,Online,502,Bar ,2022-01-18 19:05:00
1002,2022-01-18 19:05:00,Online,503,Liquid ,2022-01-18 19:36:00
1003,2022-01-18 19:36:00,Online,504,Bar ,2022-01-18 20:58:00
1004,2022-01-18 20:58:00,Online,505,Bar ,2022-01-18 21:03:00
1005,2022-01-18 21:03:00,Online,506,Liquid ,2022-01-18 21:22:00
1006,2022-01-18 21:22:00,Online,507,Bar ,2022-01-18 21:32:00
1007,2022-01-18 21:32:00,Online,508,Bar ,2022-01-18 23:07:00
1008,2022-01-18 23:07:00,Online,509,Liquid ,2022-01-19 00:47:00
1009,2022-01-19 00:47:00,Online,510,Liquid ,2022-01-19 02:08:00
1010,2022-01-19 02:08:00,Online,511,Bar ,2022-01-19 03:44:00
1011,2022-01-19 03:44:00,Online,512,Bar ,2022-01-19 04:13:00
1012,2022-01-19 04:13:00,Online,513,Bar ,2022-01-19 05:48:00
1013,2022-01-19 05:48:00,Online,514,Liquid ,2022-01-19 07:14:00
1014,2022-01-19 07:14:00,Online,515,Bar ,2022-01-19 08:17:00
1015,2022-01-19 08:17:00,Online,516,Bar ,2022-01-19 09:17:00
1016,2022-01-19 09:17:00,Online,517,Liquid ,2022-01-19 09:55:00
1017,2022-01-19 09:55:00,Online,518,Liquid ,2022-01-19 10:57:00
1018,2022-01-19 10:57:00,Online,519,Bar ,2022-01-19 12:10:00
1019,2022-01-19 12:10:00,Online,520,Liquid ,2022-01-19 13:23:00
1020,2022-01-19 13:23:00,Online,521,Liquid ,2022-01-19 13:50:00
1021,2022-01-19 13:50:00,Online,522,Liquid ,2022-01-19 15:12:00
1022,2022-01-19 15:12:00,Online,523,Bar ,2022-01-19 15:48:00
1023,2022-01-19 15:48:00,Online,524,Liquid ,2022-01-19 16:06:00
1024,2022-01-19 16:06:00,Online,525,Liquid ,2022-01-19 17:17:00
1025,2022-01-19 17:17:00,Online,526,Liquid ,2022-01-19 17:24:00
1026,2022-01-19 17:24:00,Online,527,Bar ,2022-01-19 17:34:00
1027,2022-01-19 17:34:00,Online,528,Bar ,2022-01-19 17:54:00
1028,2022-01-19 17:54:00,Online,529,Bar ,2022-01-19 18:54:00
1029,2022-01-19 18:54:00,Online,530,Bar ,2022-01-19 19:57:00
1030,2022-01-19 19:57:00,Online,531,Liquid ,2022-01-19 20:31:00
1031,2022-01-19 20:31:00,Online,532,Liquid ,2022-01-19 22:03:00
1032,2022-01-19 22:03:00,Online,533,Liquid ,2022-01-19 22:51:00
1033,2022-01-19 22:51:00,Online,534,Liquid ,2022-01-19 23:43:00
1034,2022-01-19 23:43:00,Online,535,Liquid ,2022-01-20 00:16:00
1035,2022-01-20 00:16:00,Online,536,Liquid ,2022-01-20 01:11:00
1036,2022-01-20 01:11:00,Online,537,Bar ,2022-01-20 02:32:00
1037,2022-01-20 02:32:00,Online,538,Liquid ,2022-01-20 03:15:00
1038,2022-01-20 03:15:00,Online,539,Liquid ,2022-01-20 03:37:00
1039,2022-01-20 03:37:00,Online,540,Liquid ,2022-01-20 03:45:00
1040,2022-01-20 03:45:00,Online,541,Bar ,2022-01-20 04:26:00
1041,2022-01-20 04:26:00,Online,542,Bar ,2022-01-20 05:46:00
